X,Y,OBJECTID_1,FID_,FID_1,name,descriptio,timestamp_,ObjectId,Lon,Lat,STATE_NAME,STATE_FIPS,Year,ID,sourceCountry,ENRICH_FID,areaType,bufferUnits,bufferUnitsAlias,bufferRadii,aggregationMethod,HasData,FedLandPt,CritHabPt,NLCDsnIcPt,NLCDfrstPt,NLCDssgPt,NLCDAgPt,NLCDWetPt,NLCDDevPt
-90.8022029922075,33.5655490733489,2929,2928,2256,Jan-98,"Report 8732: Motorist has late night sighting of a light colored creature on rural highway
Class A; Bolivar County",2005/01/30 00:00:00+00,2257,-90.8022,33.56555,Mississippi,28,2005,28,US,2929,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0.7,0,0,0.1,0,86,6,6.2
-91.0850465425654,31.3927504672568,2930,2929,2257,November 1978-79,"Report 12122: Morning sighting by hunter in Homochitto National Forest near Knoxville
Class A; Franklin County",1979/11/28 00:00:00+00,2258,-91.08505,31.39275,Mississippi,28,1979,29,US,2930,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,67.5,0,0,71.5,9.1,2,15.1,2.2
-88.8639979351912,32.1806030399232,2931,2930,2258,Jun-04,"Report 12290: Motorists have early morning sighting near Enterprise
Class A; Clarke County",2004/06/15 00:00:00+00,2259,-88.864,32.1806,Mississippi,28,2004,30,US,2931,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0,53.9,14.3,9.8,13.6,7.4
-88.1989391977462,34.6090521732397,2932,2931,2259,Jan-06,"Report 13494: Sundown sighting near Tishomingo State Park
Class A; Tishomingo County",2006/01/05 00:00:00+00,2260,-88.19894,34.60905,Mississippi,28,2006,31,US,2932,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,1.5,1,0,48.1,12.6,25.1,6,7.1
-88.7701509374592,32.035999125894,2933,2932,2260,Oct-87,"Report 13918: Night time sighting by motorists on Highway 512 near Elwood (driver's observation)
Class A; Clarke County",1987/10/10 00:00:00+00,2261,-88.77015,32.036,Mississippi,28,1987,32,US,2933,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0,57.6,16.1,8.2,13.4,3.9
-88.7701509374592,32.035999125894,2934,2933,2261,Oct-87,"Report 14144: Night time sighting by motorists on Highway 512 near Elwood (passenger's observation)
Class A; Clarke County",1987/10/10 00:00:00+00,2262,-88.77015,32.036,Mississippi,28,1987,33,US,2934,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0,57.6,16.1,8.2,13.4,3.9
-90.1937111682035,32.4019103238038,2935,2934,2262,Oct-79,"Report 27012: Witnesses tell of a sighting they had as teenagers outside Jackson - w/sketch by artist
Class A; Hinds County",1979/10/10 00:00:00+00,2263,-90.19371,32.40191,Mississippi,28,1979,34,US,2935,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,2.8,0,0,20.6,7.5,13.3,7.9,49.6
-84.5422031032922,33.4996013512516,2936,2935,1255, 1880-1980's,"Report 444: Family sightings over 100 years in Fayette and Fulton Counties
Class C; Fayette County",1986/04/15 00:00:00+00,1256,-84.5422,33.4996,Georgia,13,1986,35,US,2936,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0,44.1,2.9,13.7,5.6,32.1
-85.227806311285,34.1411663119316,2937,2936,1329,Jun-14,"Report 45464: Motorist has a daylight sighting on Hwy. 9 east of Cedar Bluff
Class A; Cherokee County",2014/06/17 00:00:00+00,1330,-85.22781,34.14117,Georgia,13,2014,36,US,2937,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.1,60.3,7.4,15,0.6,16.1
-82.0443027085053,30.7100377179814,2938,2937,1750,Dec-12,"Report 39080: Late night sighting by a stranded boater on the St. Marys River
Class A; Nassau County",2012/12/08 00:00:00+00,1751,-82.0443,30.71004,Georgia,13,2012,37,US,2938,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.3,53.8,19.3,3.2,16.9,6.5
-85.1270512690182,33.2688506227097,2939,2938,1766,Jul-96,"Report 398: Woman and friend drive past amazing animal on Georgia backroad 
Class A; Heard County",2005/01/31 00:00:00+00,1767,-85.12705,33.26885,Georgia,13,2005,38,US,2939,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,1.1,0,0.5,61.1,14.7,12,6.5,3.9
-85.0000025383851,33.9999998053674,2940,2939,1767,Jun-74,"Report 447: Unusual incident... a horseback rider's close encounter
Class A; Douglas County",1974/06/15 00:00:00+00,1768,-85,34,Georgia,13,1974,39,US,2940,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.9,60.6,6.9,19.3,0.3,11.7
-84.5934519902512,34.2874488502099,2941,2940,1768,Nov-93,"Report 1864: Large, Dark Gray form crosses road in front of motorist
Class A; Cherokee County",1993/11/03 00:00:00+00,1769,-84.59345,34.28745,Georgia,13,1993,40,US,2941,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.2,83.2,2.9,1.8,0.2,8.2
-82.2447078652395,33.3645991381703,2942,2941,1769,Dec-79,"Report 2218: Man approached at close range by man/ape creature at Fort Gordon, US Army Signal School
Class A; Richmond County",1979/12/01 00:00:00+00,1770,-82.24471,33.3646,Georgia,13,1979,41,US,2942,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,62.1,0,0.3,56.2,21.6,8.1,5,8.2
-83.4192012003087,34.6423017169253,2943,2942,1770,Jun-78,"Report 2219: Children chased from woods by a seven foot tall creature
Class A; Stephens County",1978/06/15 00:00:00+00,1771,-83.4192,34.6423,Georgia,13,1978,42,US,2943,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,59.8,0,0.1,84.6,4.7,4,0.3,5.9
-85.0409028332711,32.053801622977,2944,2943,1771,Aug-00,"Report 2220: Two campers report seeing tall creature at Rood Park campground and boat landing by the Chattahoochee River, just south of Florence Marina
Class A; Stewart County",2000/08/30 00:00:00+00,1772,-85.0409,32.0538,Georgia,13,2000,43,US,2944,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,12.4,0,0.4,53.7,11.9,15.9,7.3,3.4
-81.8847529308928,31.8791986696768,2945,2944,1772,1982,"Report 2279: Multiple witness sighting near Beards Creek Church, outside Glennville
Class A; Tattnall County",1982/06/15 00:00:00+00,1773,-81.88475,31.8792,Georgia,13,1982,44,US,2945,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,9.1,0,0.4,32,11.7,19,27.7,8.8
-84.2269034217191,34.7043520572125,2946,2945,1773,Sep-85,"Report 2393: The Georgia chopper crash story has been debunked. See msg from P. Caulkins in the investigator notes.
Class A; Fannin County",1985/09/15 00:00:00+00,1774,-84.2269,34.70435,Georgia,13,1985,45,US,2946,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,71.2,0,0,95.8,0.6,1.7,0.1,1.7
-83.41199671173,30.6699991312251,2947,2946,1774,Dec-01,"Report 4393: Early morning sighting of large, upright animal on rural bridge in Southern Georgia
Class A; Brooks County",2002/06/10 00:00:00+00,1775,-83.412,30.67,Georgia,13,2002,46,US,2947,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0,35.7,17.4,12.3,29.1,4.7
-81.7307457585833,31.8234504414176,2948,2947,1775,Oct-98,"Report 5395: Deer hunter has encounter south of Fort Stewart.  
Class A; Long County",1998/10/15 00:00:00+00,1776,-81.73075,31.82345,Georgia,13,1998,47,US,2948,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,14.4,0,0.2,47.1,16.2,6.8,25.1,4.6
-84.5335163944948,33.7003726387734,2949,2948,1776,Sep-61,"Report 6097: Man describes childhood sighting at rural property on the outskirts of Atlanta
Class A; Fulton County",1961/09/01 00:00:00+00,1777,-84.53352,33.70037,Georgia,13,1961,48,US,2949,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,1.5,0,0.1,36.6,1.5,0.9,1,59.1
-84.869001220502,33.5388001461802,2950,2949,1777,Jul-99,"Report 7113: Brothers have close, long sighting of ""thing"" in Wolf Creek
Class A; Carroll County",2003/10/26 00:00:00+00,1778,-84.869,33.5388,Georgia,13,2003,49,US,2950,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.7,65.5,11,13.6,2.2,6
-83.7140013270982,34.6719991845339,2951,2950,1778,Nov-99,"Report 7237: Evening sighting by motorist on Hwy 75 near Duke's Creek
Class A; White County",1999/11/25 00:00:00+00,1779,-83.714,34.672,Georgia,13,1999,0,US,2951,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,54.7,0,0.2,91.5,1.7,1.3,0.1,5.2
-82.2488580818521,32.3857537522018,2952,2951,1780,Apr-04,"Report 8454: Multiple witness sighting on Hwy. 16 near the Emanuel/Candler county line
Class A; Emanuel County",2004/04/01 00:00:00+00,1781,-82.24886,32.38575,Georgia,13,2004,1,US,2952,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0,30.5,18.8,20.7,23,6.6
-83.6908517422264,34.6831911632988,2953,2952,1781,Oct-04,"Report 9465: Witness watches tall biped cross her backyard
Class A; White County",2005/07/14 00:00:00+00,1782,-83.69085,34.68319,Georgia,13,2005,2,US,2953,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,28,0,0.2,78.1,5.4,8.1,0.1,7.6
-84.2531971100853,33.3244208410352,2954,2953,1782,Jul-84,"Report 9712: Early evening encounter near Riverdale
Class A; Clayton County",1984/07/15 00:00:00+00,1783,-84.2532,33.32442,Georgia,13,1984,3,US,2954,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.1,55.4,7.3,20.6,4.4,9.5
-83.480672915201,34.7477500323825,2955,2954,1783,May-98,"Report 9818: Hiker has nighttime sighting at Minnehaha Falls
Class A; Rabun County",1998/05/23 00:00:00+00,1784,-83.48067,34.74775,Georgia,13,1998,4,US,2955,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,26.9,0,0.1,80.3,2.6,1.9,0,10.3
-82.1340983043059,31.243900958013,2956,2955,1784,Oct-86,"Report 10874: Teenager observes animal hiding behind trees and finds footprint in the Clay Hills near Hoboken.
Class A; Brantley County",1986/10/11 00:00:00+00,1785,-82.1341,31.2439,Georgia,13,1986,5,US,2956,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.2,29.2,15.4,13.7,25.6,15.4
-83.1365373130076,31.2484168664554,2957,2956,1785,Oct-76,"Report 14525: Evening encounter with fisherman laying catfish lines on the Alapaha River
Class A; Berrien County",1976/10/08 00:00:00+00,1786,-83.13654,31.24842,Georgia,13,1976,6,US,2957,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0,51.4,8.7,17,19,3.8
-84.7681024477897,33.4829473494211,2958,2957,1786,Nov-03,"Report 15457: Daylight sighting by hunter along powerline route near Newnan
Class A; Coweta County",2006/08/29 00:00:00+00,1787,-84.7681,33.48295,Georgia,13,2006,7,US,2958,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.1,63.9,6.5,13,4.2,9.4
-81.4359995307109,32.0390984407984,2959,2958,1787,1998,"Report 17089: Night sighting through thermal viewer by soldier on Fort Stewart
Class A; Liberty County",1998/11/12 00:00:00+00,1788,-81.436,32.0391,Georgia,13,1998,8,US,2959,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,99.6,0,0.2,61.2,3.3,0.1,31.6,3
-84.7897877787484,33.80784951145,2960,2959,1788,Jun-06,"Report 18016: Nighttime sighting by motorists outside Hiram
Class A; Paulding County",2006/06/16 00:00:00+00,1789,-84.78979,33.80785,Georgia,13,2006,9,US,2960,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.3,51.8,7.5,14.2,5.7,19.3
-84.9751461544736,33.8102902621222,2961,2960,1789,Feb-07,"Report 18044: Nighttime sighting by motorists on Hwy 101 near Hannah Swamp
Class A; Paulding County",2007/02/27 00:00:00+00,1790,-84.97515,33.81029,Georgia,13,2007,10,US,2961,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0.3,0.2,56.5,9.7,18.2,4.2,10.3
-84.1293014660995,31.4326471387433,2962,2961,1790,Jul-92,"Report 18707: Two incidents with two witnesses on Kinchafoonee Creek
Class A; Lee County",1992/07/11 00:00:00+00,1791,-84.1293,31.43265,Georgia,13,1992,11,US,2962,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.1,53.5,15.1,17.9,6.9,6
-84.7384580434138,34.1317977277763,2963,2962,1791,Sep-06,"Report 19421: Nighttime sighting by truck driver near Red Top Mountain
Class A; Bartow County",2006/09/01 00:00:00+00,1792,-84.73846,34.1318,Georgia,13,2006,12,US,2963,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,12.8,0,1.1,49.7,7.2,9.9,0.4,22.5
-84.5136007446458,34.4828668164665,2964,2963,1792,Aug-07,"Report 21193: Daylight sighting by motorist from Jimmy Witherow Bridge
Class A; Whitfield County",2007/08/01 00:00:00+00,1793,-84.5136,34.48287,Georgia,13,2007,13,US,2964,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.1,77,4.7,9.9,0.2,7.8
-85.3164610466748,34.4265419272641,2965,2964,1793,Jul-87,"Report 21359: Morning sighting by fisherman near Rising Fawn
Class A; Dade County",2007/09/08 00:00:00+00,1794,-85.31646,34.42654,Georgia,13,2007,14,US,2965,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,28.1,0,0,75.3,7.4,12.6,0.2,4.5
-83.8040394680255,34.6414517945262,2966,2965,1794, 1979-1980,"Report 21402: Daylight sighting by artifact hunter northwest of Cleveland
Class A; White County",1980/07/01 00:00:00+00,1795,-83.80404,34.64145,Georgia,13,1980,15,US,2966,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,16.7,0,0.6,69.6,7.1,9.9,0.1,11.9
-84.3830036686405,34.3996475518779,2967,2966,1795,2007,"Report 23911: Nighttime sighting by motorists north of Canton
Class A; Pickens County",2007/10/15 00:00:00+00,1796,-84.383,34.39965,Georgia,13,2007,16,US,2967,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.1,71.9,7.2,5.9,0.2,14.2
-83.2607114347315,31.1738383443862,2968,2967,1796,Jul-08,"Report 24125: Man observes a large, hair-covered biped outside his garage south of Nashville
Class A; Berrien County",2008/07/02 00:00:00+00,1797,-83.26071,31.17384,Georgia,13,2008,17,US,2968,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.2,39.5,7.3,28.1,17.2,7.5
-84.5850078265805,34.8155035990168,2969,2968,1797,Oct-01,"Report 25043: Campers see animal observing campsite in Cohutta Wilderness
Class A; Murray County",2001/10/15 00:00:00+00,1798,-84.58501,34.8155,Georgia,13,2001,18,US,2969,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,64,0,0,96.5,0.4,1.4,0.1,1.6
-82.8678871441389,34.067051784739,2970,2969,1798,June Ongoing,"Report 26201: Family reports numerous incidents since 2000
Class A; Elbert County",2000/06/01 00:00:00+00,1799,-82.86789,34.06705,Georgia,13,2000,19,US,2970,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,2.9,54.2,12.7,15.7,3.6,10.4
-84.4800576519368,34.3195506159779,2971,2970,1799,Jun-09,"Report 26262: Couple witness creature crossing road north of Atlanta
Class A; Cherokee County",2009/06/28 00:00:00+00,1800,-84.48006,34.31955,Georgia,13,2009,20,US,2971,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.1,66.2,4,6.9,0.7,21.9
-84.5317017976208,33.4956535262191,2972,2971,1800,Jul-09,"Report 26313: Motorist has late night visual encounter near Tyrone 
Class A; Fayette County",2009/07/17 00:00:00+00,1801,-84.5317,33.49565,Georgia,13,2009,21,US,2972,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0,44.1,2.9,13.7,5.6,32.1
-84.7355475018933,33.270600636828,2973,2972,1801,Jul-07,"Report 26352: Early evening sighting near Moreland
Class A; Coweta County",2007/10/13 00:00:00+00,1802,-84.73555,33.2706,Georgia,13,2007,22,US,2973,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.2,56.5,7.9,21,8.2,5.2
-82.6386011510202,30.8310488216177,2974,2973,1802,Oct-09,"Report 26822: Late-night sighting by motorist couple between Homerville and Edith
Class A; Clinch County",2009/10/07 00:00:00+00,1803,-82.6386,30.83105,Georgia,13,2009,23,US,2974,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0,37.8,19,0.3,38.6,4.3
-81.6466544648369,31.4664126443131,2975,2974,1803,Nov-08,"Report 27072: Hunter has a late-afternoon encounter near the Altamaha River
Class A; Wayne County",2008/11/23 00:00:00+00,1804,-81.64665,31.46641,Georgia,13,2008,24,US,2975,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.1,39.3,15.3,0.4,38.6,4.1
-84.7235190602389,34.8243016489382,2976,2975,1804,Jan-10,"Report 27197: Adolescent child has early morning sighting near Chatsworth
Class A; Murray County",2010/01/12 00:00:00+00,1805,-84.72352,34.8243,Georgia,13,2010,25,US,2976,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,13.3,0,0,66.9,5.4,18.5,0.5,8.5
-83.6615307313528,31.1856202369646,2977,2976,1805,Aug-09,"Report 27300: Late-night roadside sighting by a young man outside of Moultrie
Class A; Colquitt County",2009/08/15 00:00:00+00,1806,-83.66153,31.18562,Georgia,13,2009,26,US,2977,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.1,35,6.4,43.4,8.9,5.7
-83.5570836132682,32.8628823545684,2978,2977,1806, 1956 or 1957,"Report 27888: Man recalls close encounter at dusk as a youth near Macon
Class A; Bibb County",1957/07/15 00:00:00+00,1807,-83.55708,32.86288,Georgia,13,1957,27,US,2978,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,8.7,0,1.3,47.7,9.9,3.9,22.1,14
-81.6175580327843,31.9852986410616,2979,2978,1807,2004,"Report 28526: Encounter by a squad on maneuvers while training at Fort Stewart
Class A; Liberty County",2004/07/15 00:00:00+00,1808,-81.61756,31.9853,Georgia,13,2004,28,US,2979,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,99.9,0,2.9,53,14.4,0,24.4,5
-83.7781140889258,34.767300466632,2980,2979,1808,May-93,"Report 28637: Two fisherman recall a daylight encounter north of Helen
Class A; White County",1993/05/15 00:00:00+00,1809,-83.77811,34.7673,Georgia,13,1993,29,US,2980,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,97,0,0,98.1,0.2,0,0,1.7
-83.9445629279203,34.8416073914805,2981,2980,1809,May-94,"Report 29326: Memory told of a nighttime encounter at close range near Blairsville
Class A; Union County",1994/05/15 00:00:00+00,1810,-83.94456,34.84161,Georgia,13,1994,30,US,2981,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,32.6,0,0.2,75.3,2.7,9.3,0.1,12.2
-85.1867802522593,34.1752116214101,2982,2981,1810,Oct-05,"Report 30004: Backyard nighttime sighting in a village outside Rome
Class A; Floyd County",2005/10/10 00:00:00+00,1811,-85.18678,34.17521,Georgia,13,2005,31,US,2982,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.1,54.8,7.3,15.4,0.4,21.5
-85.0260177490133,32.9685406128479,2983,2982,1811,November 1960/2010,"Report 30135: Man recalls encounter with 7 foot tall creature on grandparents farm
Class A; Troup County",1960/11/04 00:00:00+00,1812,-85.02602,32.96854,Georgia,13,1960,32,US,2983,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.9,54.5,9.5,17.4,5.1,11.5
-83.9058814717861,33.3467710874276,2984,2983,1812,October 04-present,"Report 31888: Scary encounters outside a rural home near Jackson
Class A; Butts County",2004/10/22 00:00:00+00,1813,-83.90588,33.34677,Georgia,13,2004,33,US,2984,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.5,57.9,8.5,14.4,3.2,6.3
-84.0893174528033,32.2462017631117,2985,2984,1813,Jun-78,"Report 32435: Memories told of activity over several years at a family home near Oglethorpe
Class A; Macon County",1978/06/07 00:00:00+00,1814,-84.08932,32.2462,Georgia,13,1978,34,US,2985,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.2,37.8,7,27.7,21.5,4.9
-83.6128510261064,33.4637197199132,2986,2985,1814,Jun-86,"Report 33115: Two witnesses recall sighting as teens near Monticello
Class A; Jasper County",1986/06/15 00:00:00+00,1815,-83.61285,33.46372,Georgia,13,1986,35,US,2986,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.4,55.5,10.5,25.3,3.6,3.9
-83.8717724404481,34.3615330042216,2987,2986,1815,June 1975-76,"Report 36006: Man recalls multiple experiences (including a daylight sighting) as a youth near Gainesville
Class A; Hall County",1976/06/15 00:00:00+00,1816,-83.87177,34.36153,Georgia,13,1976,36,US,2987,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,46.6,0,0.5,38.4,2.7,6.4,0.1,25.8
-84.8390334226238,34.0352781203322,2988,2987,1816,May-04,"Report 38870: LEO recalls his daylight sighting as a youth with his horses NW of Atlanta
Class A; Paulding County",2004/05/15 00:00:00+00,1817,-84.83903,34.03528,Georgia,13,2004,37,US,2988,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.6,64,9.9,12.7,0.9,11.5
-85.1623820091426,34.0519814327217,2989,2988,1817,Jul-12,"Report 38873: Dusk sighting in the middle of the road by a husband and wife while driving outside Cedartown
Class A; Polk County",2012/07/15 00:00:00+00,1818,-85.16238,34.05198,Georgia,13,2012,38,US,2989,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0,54.8,9,26.3,0.9,8.7
-83.7170466159114,34.66467001997,2990,2989,1818,Mar-09,"Report 46328: Motorist has daylight sighting on GA-75 between Helen and Cleveland
Class A; White County",2009/03/30 00:00:00+00,1819,-83.71705,34.66467,Georgia,13,2009,39,US,2990,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,50.6,0,0.2,91.5,1.8,1.7,0.1,4.5
-84.8233757872216,33.9497896960331,2991,2990,1819,Oct-11,"Report 48086: Motorist observes large ape-like creature in her headlights on Old Cartersville Rd. near Dallas
Class A; Paulding County",2011/10/19 00:00:00+00,1820,-84.82338,33.94979,Georgia,13,2011,40,US,2991,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.5,63.3,10.9,8.4,1.2,15.1
-85.1020691209669,33.8187091979482,2992,2991,1820,Dec-16,"(New) 
          Report 56061: Nighttime sighting by a husband and wife driving near Rockmart
Class A; Haralson County",2016/12/03 00:00:00+00,1821,-85.10207,33.81871,Georgia,13,2016,41,US,2992,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.2,59.2,9.3,19.4,3.8,7.2
-83.3131101652542,34.880401205259,2993,2992,1821,Nov-14,"(New) 
          Report 57053: Fisherman has up-close daytime encounter with a hairy hominid near Clayton
Class A; Rabun County",2014/11/08 00:00:00+00,1822,-83.31311,34.8804,Georgia,13,2014,42,US,2993,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,89.6,0,0,93.3,1.1,2.7,0,2.9
-81.6126442481801,32.9859710279048,2994,2993,2669,Jul-05,"Report 12205: Late night sighting by motorists near GA/SC border
Class A; Allendale County",2005/11/25 00:00:00+00,2670,-81.61264,32.98597,Georgia,13,2005,43,US,2994,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.3,11.2,11.1,52.9,21,3.3
-85.089950847784,34.2417387054083,2995,2994,3193,Aug-13,"Report 44479: Possible encounter while fishing Lake Guntersville at night
Class B; Jackson County",2013/08/24 00:00:00+00,3194,-85.08995,34.24174,Georgia,13,2013,44,US,2995,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.1,46.4,10.2,18.4,0.4,23.5
-84.6886374777565,34.0473965373175,2996,2995,3702,May-99,"Report 1865: Loud howling vocalizations heard by residents near Lake Alatoona
Class B; Cobb County",1999/05/08 00:00:00+00,3703,-84.68864,34.0474,Georgia,13,1999,45,US,2996,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,6.2,0,0.3,30.5,1.5,1.6,1.1,60.8
-84.7038010397525,34.1225991472031,2997,2996,3703,May-99,"Report 2093: Resident near Red Top Mountain State Park hears loud characteristic scream while working outside. 
Class B; Bartow County",1999/05/20 00:00:00+00,3704,-84.7038,34.1226,Georgia,13,1999,46,US,2997,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,46.6,0,1.5,45,2.2,0.5,0,21.7
-84.6970996077329,34.1088031187531,2998,2997,3704,Jun-99,"Report 2094: Second report of scream by resident near Red Top Mountain State Park
Class B; Bartow County",1999/06/16 00:00:00+00,3705,-84.6971,34.1088,Georgia,13,1999,47,US,2998,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,31.5,0,1.2,42.3,2,1.3,0.4,32
-84.2017505937637,33.9700486478643,2999,2998,3705,Mar-74,"Report 2100: Witness recounts he and his friend's encounters with a strange creature along with strange sounds and footprint finds
Class B; Gwinnett County",1974/04/30 00:00:00+00,3706,-84.20175,33.97005,Georgia,13,1974,48,US,2999,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,3.9,0,0.6,19.1,0.8,3.6,1.7,72.2
-84.4348364605342,32.0321000844352,3000,2999,3706,1986,"Report 2278: Hunting party shadowed by footsteps after loud vocalization heard from treeline
Class B; Sumter County",1986/06/15 00:00:00+00,3707,-84.43484,32.0321,Georgia,13,1986,49,US,3000,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0.1,0,0.1,59.9,6.7,22.9,7.2,2.6
-85.4033999998719,34.6600520178193,3001,3000,3707,Aug-98,"Report 2589: Couple hear loud, reverberating screams, witness a large, bulky man-like figure in the moonlight near Pidgeon Mountain
Class B; Walker County",1998/08/04 00:00:00+00,3708,-85.4034,34.66005,Georgia,13,1998,0,US,3001,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.1,68.4,5,22.7,0.1,3.4
-84.5761594210319,34.3672501799936,3002,3001,3708,1987,"Report 3094: Teenager hears vocalization and has encounter with smelly creature outside window
Class B; Cherokee County",1987/09/01 00:00:00+00,3709,-84.57616,34.36725,Georgia,13,1987,1,US,3002,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.3,78.3,7,7.5,0.5,6.2
